2017-11-28,10257.07
2017-11-29,9875.89
2017-11-30,10406.19
2017-12-01,10995.72
2017-12-02,11162.54
2017-12-03,11256.70
2017-12-04,11634.98
2017-12-05,12174.25
2017-12-06,13876.47
2017-12-07,18491.18
2017-12-08,16908.01
2017-12-09,15266.43
2017-12-10,15808.51
2017-12-11,17106.51
2017-12-12,17249.92
2017-12-13,16525.04
2017-12-14,16865.36
2017-12-15,17978.63
2017-12-16,19665.40
2017-12-17,19423.58
2017-12-18,19188.06
2017-12-19,18174.19
2017-12-20,17059.89
2017-12-21,16355.24
2017-12-22,14084.82
2017-12-23,15241.92
2017-12-24,14451.11
2017-12-25,14302.75
2017-12-26,16616.68
2017-12-27,16373.08
2017-12-28,15067.90
2017-12-29,15096.56
2017-12-30,13620.36
2017-12-31,14839.59
2018-01-01,14093.61
2018-01-02,15321.93
2018-01-03,15583.89
2018-01-04,15976.36
2018-01-05,18336.92
2018-01-06,18343.66
2018-01-07,17039.87
2018-01-08,15900.36
2018-01-09,15604.72
2018-01-10,15509.27
2018-01-11,14050.57
2018-01-12,14759.30
2018-01-13,15193.32
2018-01-14,14476.59
2018-01-15,14412.00
2018-01-16,11723.91
2018-01-17,11415.39
2018-01-18,11569.42
2018-01-19,11758.47
2018-01-20,13260.27
2018-01-21,11703.50
2018-01-22,10991.60
2018-01-23,10894.00
2018-01-24,11277.12
2018-01-25,11225.26
2018-01-26,11044.91
2018-01-27,11456.21
2018-01-28,11665.70
2018-01-29,11157.66
2018-01-30,11095.21
2018-01-31,9989.69
2018-02-01,10114.50
2018-02-02,9070.56
2018-02-03,8830.16
2018-02-04,8994.92
2018-02-05,8315.52
2018-02-06,6852.05
2018-02-07,7711.22
2018-02-08,7611.61
2018-02-09,8208.57
2018-02-10,8650.72
2018-02-11,8574.68
2018-02-12,8168.64
2018-02-13,8911.40
2018-02-14,8518.27
2018-02-15,9428.03
2018-02-16,10112.58
2018-02-17,10155.28
2018-02-18,11006.65
2018-02-19,10523.43
2018-02-20,11103.09
2018-02-21,11502.38
2018-02-22,9973.59
2018-02-23,10032.86
2018-02-24,10301.88
2018-02-25,9742.63
2018-02-26,9699.52
2018-02-27,10355.58
2018-02-28,10709.39
2018-03-01,10346.66
2018-03-02,10859.55
2018-03-03,11098.08
2018-03-04,11356.04
2018-03-05,11286.68
2018-03-06,11526.42
2018-03-07,10727.72
2018-03-08,9999.68
2018-03-09,9420.85
2018-03-10,9276.34
2018-03-11,8890.87
2018-03-12,9512.46
2018-03-13,9232.71
2018-03-14,9216.53
2018-03-15,8307.22
2018-03-16,8359.36
2018-03-17,8520.01
2018-03-18,8063.41
2018-03-19,8217.84
2018-03-20,8640.52
2018-03-21,8926.82
2018-03-22,8970.32
2018-03-23,8736.39
2018-03-24,8824.59
2018-03-25,8621.15
2018-03-26,8478.64
2018-03-27,8186.20
2018-03-28,7836.76
2018-03-29,7930.78
2018-03-30,7126.90
2018-03-31,6897.27
2018-04-01,6975.28
2018-04-02,6836.57
2018-04-03,7080.42
2018-04-04,7464.36
2018-04-05,6845.32
2018-04-06,6855.42
